,,,Xxchdamxx,ObstacleTitan99,dragonixr,NelikkTtv,JackyTunnaing,NeliKkTv,Bloodyraiis
stats,minecraft:used,minecraft:red_concrete,0.0,0.0,0.0,0.0,260.0,0.0,0.0
stats,minecraft:used,minecraft:redstone_block,4.0,0.0,0.0,0.0,9.0,0.0,0.0
stats,minecraft:used,minecraft:redstone_lamp,0.0,0.0,0.0,0.0,92.0,0.0,0.0
stats,minecraft:used,minecraft:redstone_torch,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:used,minecraft:rooted_dirt,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:sea_lantern,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:used,minecraft:sea_pickle,0.0,0.0,0.0,0.0,3.0,0.0,0.0
stats,minecraft:used,minecraft:shroomlight,300.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:soul_lantern,0.0,0.0,0.0,0.0,0.0,0.0,4.0
stats,minecraft:used,minecraft:splash_potion,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:spruce_fence,16.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:spruce_slab,71.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:spyglass,0.0,4.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:stone,661.0,0.0,0.0,0.0,0.0,515.0,0.0
stats,minecraft:used,minecraft:stone_axe,430.0,0.0,8.0,0.0,256.0,0.0,0.0
stats,minecraft:used,minecraft:stone_brick_stairs,0.0,0.0,0.0,0.0,25.0,0.0,0.0
stats,minecraft:used,minecraft:stone_brick_wall,4.0,0.0,0.0,0.0,20.0,0.0,0.0
stats,minecraft:used,minecraft:stone_bricks,1.0,0.0,0.0,0.0,32.0,0.0,1.0
stats,minecraft:used,minecraft:stone_pickaxe,97.0,17.0,0.0,0.0,43.0,0.0,106.0
stats,minecraft:used,minecraft:stone_shovel,0.0,0.0,52.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:stonecutter,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:used,minecraft:stripped_jungle_wood,0.0,0.0,0.0,0.0,0.0,2.0,0.0
stats,minecraft:used,minecraft:tinted_glass,18.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:tnt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:tnt_minecart,212.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:torch,64.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:torchflower,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:used,minecraft:tuff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:tuff_bricks,0.0,0.0,0.0,0.0,0.0,20.0,0.0
stats,minecraft:used,minecraft:villager_spawn_egg,16.0,0.0,0.0,0.0,0.0,3.0,0.0
stats,minecraft:used,minecraft:warped_fungus_on_a_stick,0.0,0.0,0.0,0.0,0.0,0.0,34.0
stats,minecraft:used,minecraft:water_bucket,0.0,0.0,0.0,0.0,0.0,0.0,28.0
stats,minecraft:used,minecraft:white_concrete,35.0,0.0,0.0,0.0,352.0,1.0,0.0
stats,minecraft:used,minecraft:white_glazed_terracotta,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,minecraft:wind_charge,84.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:wooden_axe,0.0,0.0,26.0,0.0,0.0,0.0,8.0
stats,minecraft:used,minecraft:wooden_pickaxe,3.0,0.0,0.0,0.0,20.0,0.0,59.0
stats,minecraft:used,minecraft:writable_book,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minerally:netherite_pile,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minerally:netherite_rock,27.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,numismatic-overhaul:inexhaustible_shop,2.0,0.0,0.0,0.0,0.0,3.0,0.0
stats,minecraft:used,pokeblocks:pokedoll_shiny_rowlet,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,pokeblocks:pokedoll_shiny_snorlax,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,rechiseled:andesite_diagonal_bricks,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,rechiseled:dark_oak_planks_tiles_connecting,0.0,0.0,0.0,0.0,83.0,0.0,0.0
stats,minecraft:used,rechiseled:glowstone_brick_pattern,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,rechiseled:glowstone_bricks,0.0,0.0,0.0,0.0,0.0,2.0,0.0
stats,minecraft:used,rechiseled:quartz_block_chiseled_pillar_connecting,16.0,0.0,0.0,0.0,331.0,9.0,0.0
stats,minecraft:used,regions_unexplored:ash_vent,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:used,regions_unexplored:blackwood_log,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,regions_unexplored:clover,0.0,0.0,0.0,5.0,0.0,0.0,0.0
stats,minecraft:used,regions_unexplored:felicia_daisy,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,regions_unexplored:flowering_leaves,0.0,0.0,0.0,0.0,4.0,2.0,0.0
stats,minecraft:used,regions_unexplored:maple_leaves,0.0,0.0,0.0,0.0,0.0,7.0,0.0
stats,minecraft:used,regions_unexplored:mauve_planks,0.0,0.0,0.0,0.0,4.0,0.0,0.0
stats,minecraft:used,regions_unexplored:peat_dirt,0.0,4.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,regions_unexplored:small_oak_leaves,0.0,0.0,0.0,0.0,0.0,4.0,0.0
stats,minecraft:used,shutter:glass_shutter,13.0,0.0,0.0,0.0,0.0,22.0,0.0
stats,minecraft:used,shutter:gold_shutter,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,slide_show:projector,2.0,0.0,0.0,0.0,0.0,33.0,0.0
stats,minecraft:used,sophisticatedbackpacks:diamond_backpack,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:used,sophisticatedstorage:gold_chest,28.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,sophisticatedstorage:iron_chest,12.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,sophisticatedstorage:netherite_chest,2.0,0.0,0.0,0.0,0.0,11.0,0.0
stats,minecraft:used,stoneworks:andesite_bricks,0.0,0.0,0.0,0.0,0.0,17.0,0.0
stats,minecraft:used,stoneworks:andesite_plate_stairs,0.0,0.0,0.0,0.0,0.0,5.0,0.0
stats,minecraft:used,stoneworks:andesite_tiles,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,stoneworks:calcite_brick_stairs,0.0,0.0,0.0,0.0,228.0,0.0,0.0
stats,minecraft:used,stoneworks:quartz_shingle_slab,0.0,0.0,0.0,0.0,8.0,0.0,0.0
stats,minecraft:used,stoneworks:stone_pillar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:used,stoneworks:stone_plates,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,stoneworks:stone_tile_wall,0.0,0.0,0.0,0.0,12.0,0.0,0.0
stats,minecraft:used,stoneworks:stone_tiles,0.0,0.0,0.0,0.0,25.0,1.0,0.0
stats,minecraft:used,toms_storage:crafting_terminal,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,toms_storage:inventory_connector,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,toms_storage:trim,8.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,waystones:mossy_waystone,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,waystones:waystone,8.0,1.0,2.0,0.0,1.0,1.0,2.0
stats,minecraft:used,wingedsandals:winged_sandals,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,xercapaint:item_canvas_large,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,xercapaint:item_easel,1.0,0.0,0.0,0.0,0.0,0.0,0.0
